Sender,Receiver,score,Ligand,Receptor
Ependymal,endothelial,0.0,Adam15,Itgb1
Excitatory neuron,endothelial,0.0,Adam15,Itgb1
Interneuron,endothelial,0.0,Adam15,Itgb1
L2-L3-eNeuron,endothelial,0.00025271243333601414,Adam15,Itgb1
L4-eNeuron,endothelial,0.00013410570486294736,Adam15,Itgb1
L5-eNeuron,endothelial,0.00012523528712603756,Adam15,Itgb1
L6-eNeuron,endothelial,0.0001347884541479541,Adam15,Itgb1
Lhx6-iNeuron,endothelial,1.9687591775743632e-05,Adam15,Itgb1
Microglia,endothelial,0.0,Adam15,Itgb1
Neural Stem,endothelial,0.0,Adam15,Itgb1
Neuroblast,endothelial,0.0,Adam15,Itgb1
OPC,endothelial,0.0003915047643879973,Adam15,Itgb1
Olig,endothelial,0.00044986088239185057,Adam15,Itgb1
Oligodendrocyte,endothelial,0.0,Adam15,Itgb1
astrocytes,endothelial,0.0005057357906964013,Adam15,Itgb1
endothelial,endothelial,0.0011335447811174173,Adam15,Itgb1
microglia,endothelial,6.1149977344158054e-06,Adam15,Itgb1
mural,endothelial,0.0,Adam15,Itgb1
Adarb2-iNeuron,microglia,1.2006607286614947e-05,Adam15,Itgb1
Astrocyte,microglia,0.0,Adam15,Itgb1
Choroid Plexus,microglia,0.0,Adam15,Itgb1
Endothelial,microglia,0.0,Adam15,Itgb1
Ependymal,microglia,0.0,Adam15,Itgb1
Excitatory neuron,microglia,0.0,Adam15,Itgb1
Interneuron,microglia,0.0,Adam15,Itgb1
L2-L3-eNeuron,microglia,0.00021271370785471062,Adam15,Itgb1
L4-eNeuron,microglia,0.0001090318936752896,Adam15,Itgb1
L5-eNeuron,microglia,2.1052237862992155e-05,Adam15,Itgb1
L6-eNeuron,microglia,0.0007543727526261894,Adam15,Itgb1
Lhx6-iNeuron,microglia,0.0007731127643084551,Adam15,Itgb1
Microglia,microglia,0.0,Adam15,Itgb1
Neural Stem,microglia,0.0,Adam15,Itgb1
Neuroblast,microglia,0.0,Adam15,Itgb1
OPC,microglia,0.0,Adam15,Itgb1
Olig,microglia,0.00022582039941365718,Adam15,Itgb1
Oligodendrocyte,microglia,0.0,Adam15,Itgb1
astrocytes,microglia,0.0001714195081308654,Adam15,Itgb1
endothelial,microglia,0.0,Adam15,Itgb1
microglia,microglia,0.008206429912676007,Adam15,Itgb1
mural,microglia,0.0011719529252958195,Adam15,Itgb1
Adarb2-iNeuron,mural,9.188982259802476e-06,Adam15,Itgb1
Astrocyte,mural,0.0,Adam15,Itgb1
Choroid Plexus,mural,0.0,Adam15,Itgb1
Endothelial,mural,0.0,Adam15,Itgb1
Ependymal,mural,0.0,Adam15,Itgb1
Excitatory neuron,mural,0.0,Adam15,Itgb1
Interneuron,mural,0.0,Adam15,Itgb1
L2-L3-eNeuron,mural,0.0001480880994114498,Adam15,Itgb1
L4-eNeuron,mural,5.3889209715150185e-05,Adam15,Itgb1
L5-eNeuron,mural,0.0006477048733652503,Adam15,Itgb1
L6-eNeuron,mural,0.0014681497109425626,Adam15,Itgb1
Lhx6-iNeuron,mural,0.0006113003975808723,Adam15,Itgb1
Microglia,mural,0.0,Adam15,Itgb1
Neural Stem,mural,0.0,Adam15,Itgb1
Neuroblast,mural,0.0,Adam15,Itgb1
OPC,mural,3.220951666548929e-06,Adam15,Itgb1
Olig,mural,0.0007407057204805625,Adam15,Itgb1
Oligodendrocyte,mural,0.0,Adam15,Itgb1
astrocytes,mural,0.0,Adam15,Itgb1
endothelial,mural,0.0002819596863907672,Adam15,Itgb1
microglia,mural,0.0004435759646872283,Adam15,Itgb1
mural,mural,2.191691254754598e-05,Adam15,Itgb1
Adarb2-iNeuron,Adarb2-iNeuron,0.004846821539744337,Agrn,Dag1
Astrocyte,Adarb2-iNeuron,0.0,Agrn,Dag1
Choroid Plexus,Adarb2-iNeuron,0.0,Agrn,Dag1
Endothelial,Adarb2-iNeuron,0.0,Agrn,Dag1
Ependymal,Adarb2-iNeuron,0.0,Agrn,Dag1
Excitatory neuron,Adarb2-iNeuron,0.0,Agrn,Dag1
Interneuron,Adarb2-iNeuron,0.0,Agrn,Dag1
L2-L3-eNeuron,Adarb2-iNeuron,0.0005762997302457524,Agrn,Dag1
L4-eNeuron,Adarb2-iNeuron,0.0001068646664864463,Agrn,Dag1
L5-eNeuron,Adarb2-iNeuron,0.00020422605666489002,Agrn,Dag1
L6-eNeuron,Adarb2-iNeuron,6.002502416174349e-05,Agrn,Dag1
Lhx6-iNeuron,Adarb2-iNeuron,0.00035125915218434334,Agrn,Dag1
Microglia,Adarb2-iNeuron,0.0,Agrn,Dag1
Neural Stem,Adarb2-iNeuron,0.0,Agrn,Dag1
Neuroblast,Adarb2-iNeuron,0.0,Agrn,Dag1
OPC,Adarb2-iNeuron,0.00019917553798278292,Agrn,Dag1
Olig,Adarb2-iNeuron,0.00046510583844113466,Agrn,Dag1
Oligodendrocyte,Adarb2-iNeuron,0.0,Agrn,Dag1
astrocytes,Adarb2-iNeuron,8.161965405434052e-05,Agrn,Dag1
endothelial,Adarb2-iNeuron,0.00039796385820984627,Agrn,Dag1
microglia,Adarb2-iNeuron,1.3097590505539296e-05,Agrn,Dag1
mural,Adarb2-iNeuron,0.0006724839671797632,Agrn,Dag1
Adarb2-iNeuron,Astrocyte,0.0,Agrn,Dag1
Astrocyte,Astrocyte,0.012685196707950559,Agrn,Dag1
Choroid Plexus,Astrocyte,0.001017160264331156,Agrn,Dag1
Endothelial,Astrocyte,0.0016471575363483232,Agrn,Dag1
Ependymal,Astrocyte,0.0005626787176079517,Agrn,Dag1
Excitatory neuron,Astrocyte,7.1593008117115e-07,Agrn,Dag1
Interneuron,Astrocyte,0.0019219574214978964,Agrn,Dag1
L2-L3-eNeuron,Astrocyte,0.0,Agrn,Dag1
L4-eNeuron,Astrocyte,0.0,Agrn,Dag1
L5-eNeuron,Astrocyte,0.0,Agrn,Dag1
L6-eNeuron,Astrocyte,0.0,Agrn,Dag1
Lhx6-iNeuron,Astrocyte,0.0,Agrn,Dag1
Microglia,Astrocyte,5.128265981732151e-07,Agrn,Dag1
Neural Stem,Astrocyte,0.0009115106380505169,Agrn,Dag1
Neuroblast,Astrocyte,0.000611803373288067,Agrn,Dag1
OPC,Astrocyte,0.0,Agrn,Dag1
Olig,Astrocyte,0.0,Agrn,Dag1
Oligodendrocyte,Astrocyte,0.0006999083246303431,Agrn,Dag1
astrocytes,Astrocyte,0.0,Agrn,Dag1
endothelial,Astrocyte,0.0,Agrn,Dag1
microglia,Astrocyte,0.0,Agrn,Dag1
mural,Astrocyte,0.0,Agrn,Dag1
Adarb2-iNeuron,Choroid Plexus,0.0,Agrn,Dag1
Astrocyte,Choroid Plexus,0.0012612483624360987,Agrn,Dag1
Choroid Plexus,Choroid Plexus,0.0009466185869120761,Agrn,Dag1
Endothelial,Choroid Plexus,0.0012170384083485533,Agrn,Dag1
Ependymal,Choroid Plexus,0.00043783079667350934,Agrn,Dag1
Excitatory neuron,Choroid Plexus,0.0007238823885290072,Agrn,Dag1
Interneuron,Choroid Plexus,0.0010965065481881415,Agrn,Dag1
L2-L3-eNeuron,Choroid Plexus,3.041228333258951e-07,Agrn,Dag1
L4-eNeuron,Choroid Plexus,0.0,Agrn,Dag1
L5-eNeuron,Choroid Plexus,0.0,Agrn,Dag1
L6-eNeuron,Choroid Plexus,0.0,Agrn,Dag1
Lhx6-iNeuron,Choroid Plexus,0.0,Agrn,Dag1
Microglia,Choroid Plexus,0.00022384399719615176,Agrn,Dag1
Neural Stem,Choroid Plexus,0.0008354224294086609,Agrn,Dag1
Neuroblast,Choroid Plexus,0.00113998810160862,Agrn,Dag1
OPC,Choroid Plexus,0.0,Agrn,Dag1
Olig,Choroid Plexus,0.0,Agrn,Dag1
Oligodendrocyte,Choroid Plexus,0.0005732258626472825,Agrn,Dag1
astrocytes,Choroid Plexus,0.0,Agrn,Dag1
endothelial,Choroid Plexus,0.0,Agrn,Dag1
microglia,Choroid Plexus,0.0,Agrn,Dag1
mural,Choroid Plexus,0.0,Agrn,Dag1
Adarb2-iNeuron,Endothelial,0.0,Agrn,Dag1
Astrocyte,Endothelial,5.608080464709174e-05,Agrn,Dag1
Choroid Plexus,Endothelial,0.00018583203434297362,Agrn,Dag1
Endothelial,Endothelial,0.00323410166006228,Agrn,Dag1
Ependymal,Endothelial,0.00016686484260797397,Agrn,Dag1
Excitatory neuron,Endothelial,0.0005865410933111352,Agrn,Dag1
Interneuron,Endothelial,0.0014094447662873814,Agrn,Dag1
L2-L3-eNeuron,Endothelial,0.0,Agrn,Dag1
L4-eNeuron,Endothelial,0.0,Agrn,Dag1
L5-eNeuron,Endothelial,0.0,Agrn,Dag1
L6-eNeuron,Endothelial,0.0,Agrn,Dag1
Lhx6-iNeuron,Endothelial,0.0,Agrn,Dag1
Microglia,Endothelial,2.895136994489299e-05,Agrn,Dag1
Neural Stem,Endothelial,0.00023028067063144266,Agrn,Dag1
Neuroblast,Endothelial,0.0004007958660091387,Agrn,Dag1
OPC,Endothelial,0.0,Agrn,Dag1
Olig,Endothelial,0.0,Agrn,Dag1
Oligodendrocyte,Endothelial,0.0003959074852155657,Agrn,Dag1
astrocytes,Endothelial,0.0,Agrn,Dag1
endothelial,Endothelial,0.0,Agrn,Dag1
microglia,Endothelial,0.0,Agrn,Dag1
mural,Endothelial,0.0,Agrn,Dag1
Adarb2-iNeuron,Ependymal,0.0,Agrn,Dag1
Astrocyte,Ependymal,0.0005977840553335681,Agrn,Dag1
Choroid Plexus,Ependymal,0.0004513732450920845,Agrn,Dag1
Endothelial,Ependymal,0.0005030115980305108,Agrn,Dag1
Ependymal,Ependymal,0.000352067636389543,Agrn,Dag1
Excitatory neuron,Ependymal,0.0010525380082686898,Agrn,Dag1
Interneuron,Ependymal,0.0005979255192602995,Agrn,Dag1
L2-L3-eNeuron,Ependymal,0.0,Agrn,Dag1
L4-eNeuron,Ependymal,0.0,Agrn,Dag1
L5-eNeuron,Ependymal,0.0,Agrn,Dag1
L6-eNeuron,Ependymal,0.0,Agrn,Dag1
Lhx6-iNeuron,Ependymal,0.0,Agrn,Dag1
Microglia,Ependymal,0.00013170668058821623,Agrn,Dag1
Neural Stem,Ependymal,0.0008729117675645293,Agrn,Dag1
Neuroblast,Ependymal,0.00036548622270525977,Agrn,Dag1
OPC,Ependymal,0.0,Agrn,Dag1
Olig,Ependymal,0.0,Agrn,Dag1
Oligodendrocyte,Ependymal,2.86327488806223e-06,Agrn,Dag1
astrocytes,Ependymal,0.0,Agrn,Dag1
endothelial,Ependymal,0.0,Agrn,Dag1
microglia,Ependymal,0.0,Agrn,Dag1
mural,Ependymal,0.0,Agrn,Dag1
Adarb2-iNeuron,Excitatory neuron,0.0,Agrn,Dag1
Astrocyte,Excitatory neuron,9.709861417587524e-06,Agrn,Dag1
Choroid Plexus,Excitatory neuron,0.00015119562981652417,Agrn,Dag1
Endothelial,Excitatory neuron,0.0004241949344653521,Agrn,Dag1
Ependymal,Excitatory neuron,0.0010578094698468123,Agrn,Dag1
Excitatory neuron,Excitatory neuron,3.61286874311493e-06,Agrn,Dag1
Interneuron,Excitatory neuron,0.000302469649823237,Agrn,Dag1
L2-L3-eNeuron,Excitatory neuron,0.0,Agrn,Dag1
L4-eNeuron,Excitatory neuron,0.0,Agrn,Dag1
L5-eNeuron,Excitatory neuron,0.0,Agrn,Dag1
L6-eNeuron,Excitatory neuron,0.0,Agrn,Dag1
Lhx6-iNeuron,Excitatory neuron,0.0,Agrn,Dag1
Microglia,Excitatory neuron,2.840273521008852e-06,Agrn,Dag1
Neural Stem,Excitatory neuron,0.0005095991113714601,Agrn,Dag1
Neuroblast,Excitatory neuron,0.0007351287503195857,Agrn,Dag1
OPC,Excitatory neuron,0.0,Agrn,Dag1
Olig,Excitatory neuron,0.0,Agrn,Dag1
Oligodendrocyte,Excitatory neuron,0.0014388560578942652,Agrn,Dag1
astrocytes,Excitatory neuron,0.0,Agrn,Dag1
endothelial,Excitatory neuron,0.0,Agrn,Dag1
microglia,Excitatory neuron,0.0,Agrn,Dag1
mural,Excitatory neuron,0.0,Agrn,Dag1
Adarb2-iNeuron,Interneuron,0.0,Agrn,Dag1
Astrocyte,Interneuron,0.0007837248379479751,Agrn,Dag1
Choroid Plexus,Interneuron,0.00015310802038702757,Agrn,Dag1
Endothelial,Interneuron,0.00092615969366539,Agrn,Dag1
Ependymal,Interneuron,0.0002486245673429024,Agrn,Dag1
Excitatory neuron,Interneuron,2.4411142147431765e-07,Agrn,Dag1
Interneuron,Interneuron,0.00620970380918289,Agrn,Dag1
L2-L3-eNeuron,Interneuron,1.1254297767462908e-07,Agrn,Dag1
L4-eNeuron,Interneuron,0.0,Agrn,Dag1
L5-eNeuron,Interneuron,0.0,Agrn,Dag1
L6-eNeuron,Interneuron,0.0,Agrn,Dag1
Lhx6-iNeuron,Interneuron,0.0,Agrn,Dag1
Microglia,Interneuron,1.3538670809269975e-05,Agrn,Dag1
Neural Stem,Interneuron,3.791580013100394e-05,Agrn,Dag1
Neuroblast,Interneuron,0.00025825181679406574,Agrn,Dag1
OPC,Interneuron,0.0,Agrn,Dag1
Olig,Interneuron,0.0,Agrn,Dag1
Oligodendrocyte,Interneuron,1.4642368931840786e-07,Agrn,Dag1
astrocytes,Interneuron,0.0,Agrn,Dag1
endothelial,Interneuron,0.0,Agrn,Dag1
microglia,Interneuron,0.0,Agrn,Dag1
mural,Interneuron,0.0,Agrn,Dag1
Adarb2-iNeuron,L2-L3-eNeuron,0.00045182767284233683,Agrn,Dag1
Astrocyte,L2-L3-eNeuron,0.0,Agrn,Dag1
Choroid Plexus,L2-L3-eNeuron,0.0,Agrn,Dag1
Endothelial,L2-L3-eNeuron,2.112914983943941e-06,Agrn,Dag1
Ependymal,L2-L3-eNeuron,0.0,Agrn,Dag1
Excitatory neuron,L2-L3-eNeuron,0.0,Agrn,Dag1
Interneuron,L2-L3-eNeuron,1.7105472385026724e-06,Agrn,Dag1
L2-L3-eNeuron,L2-L3-eNeuron,0.003287345180387951,Agrn,Dag1
L4-eNeuron,L2-L3-eNeuron,0.00019542182747083446,Agrn,Dag1
L5-eNeuron,L2-L3-eNeuron,4.463759926375355e-06,Agrn,Dag1
L6-eNeuron,L2-L3-eNeuron,2.811450845819034e-05,Agrn,Dag1
Lhx6-iNeuron,L2-L3-eNeuron,0.0006697416612114226,Agrn,Dag1
Microglia,L2-L3-eNeuron,0.0,Agrn,Dag1
Neural Stem,L2-L3-eNeuron,0.0,Agrn,Dag1
Neuroblast,L2-L3-eNeuron,3.8633494803692777e-07,Agrn,Dag1
OPC,L2-L3-eNeuron,1.5175879720104515e-05,Agrn,Dag1
Olig,L2-L3-eNeuron,0.00024410618333018167,Agrn,Dag1
Oligodendrocyte,L2-L3-eNeuron,0.0,Agrn,Dag1
astrocytes,L2-L3-eNeuron,2.159938954411096e-06,Agrn,Dag1
endothelial,L2-L3-eNeuron,0.00043888169100934264,Agrn,Dag1
microglia,L2-L3-eNeuron,6.128916427873324e-05,Agrn,Dag1
mural,L2-L3-eNeuron,4.583210690792854e-06,Agrn,Dag1
Adarb2-iNeuron,L4-eNeuron,0.0005925246901198522,Agrn,Dag1
Astrocyte,L4-eNeuron,0.0,Agrn,Dag1
Choroid Plexus,L4-eNeuron,0.0,Agrn,Dag1
Endothelial,L4-eNeuron,0.0,Agrn,Dag1
Ependymal,L4-eNeuron,0.0,Agrn,Dag1
Excitatory neuron,L4-eNeuron,0.0,Agrn,Dag1
Interneuron,L4-eNeuron,0.0,Agrn,Dag1
L2-L3-eNeuron,L4-eNeuron,0.0001686261049266494,Agrn,Dag1
L4-eNeuron,L4-eNeuron,0.00257515389644124,Agrn,Dag1
L5-eNeuron,L4-eNeuron,0.00011666788333748051,Agrn,Dag1
L6-eNeuron,L4-eNeuron,1.0199547418258042e-05,Agrn,Dag1
Lhx6-iNeuron,L4-eNeuron,0.00010315396431346905,Agrn,Dag1
Microglia,L4-eNeuron,0.0,Agrn,Dag1
Neural Stem,L4-eNeuron,0.0,Agrn,Dag1
Neuroblast,L4-eNeuron,0.0,Agrn,Dag1
OPC,L4-eNeuron,0.0004584490272234769,Agrn,Dag1
Olig,L4-eNeuron,1.696512814156289e-05,Agrn,Dag1
Oligodendrocyte,L4-eNeuron,0.0,Agrn,Dag1
astrocytes,L4-eNeuron,6.582334949858059e-05,Agrn,Dag1
endothelial,L4-eNeuron,0.0010828877517430377,Agrn,Dag1
microglia,L4-eNeuron,0.0001310077498489092,Agrn,Dag1
mural,L4-eNeuron,0.00014689479884496927,Agrn,Dag1
Adarb2-iNeuron,L5-eNeuron,0.0,Agrn,Dag1
Astrocyte,L5-eNeuron,0.0,Agrn,Dag1
Choroid Plexus,L5-eNeuron,0.0,Agrn,Dag1
Endothelial,L5-eNeuron,0.0,Agrn,Dag1
Ependymal,L5-eNeuron,0.0,Agrn,Dag1
Excitatory neuron,L5-eNeuron,0.0,Agrn,Dag1
Interneuron,L5-eNeuron,0.0,Agrn,Dag1
L2-L3-eNeuron,L5-eNeuron,2.5846742136638977e-05,Agrn,Dag1
L4-eNeuron,L5-eNeuron,4.0607288125829117e-05,Agrn,Dag1
L5-eNeuron,L5-eNeuron,0.002584239998038758,Agrn,Dag1
L6-eNeuron,L5-eNeuron,0.00024728228581518086,Agrn,Dag1
Lhx6-iNeuron,L5-eNeuron,0.0002491862943721713,Agrn,Dag1
Microglia,L5-eNeuron,0.0,Agrn,Dag1
Neural Stem,L5-eNeuron,0.0,Agrn,Dag1
Neuroblast,L5-eNeuron,0.0,Agrn,Dag1
OPC,L5-eNeuron,5.562188329289247e-05,Agrn,Dag1
Olig,L5-eNeuron,0.00022860916247280185,Agrn,Dag1
Oligodendrocyte,L5-eNeuron,0.0,Agrn,Dag1
astrocytes,L5-eNeuron,0.00013827844713947563,Agrn,Dag1
endothelial,L5-eNeuron,0.0003898785055841608,Agrn,Dag1
microglia,L5-eNeuron,0.0,Agrn,Dag1
mural,L5-eNeuron,0.0006927704342984689,Agrn,Dag1
Adarb2-iNeuron,L6-eNeuron,1.703861398710658e-05,Agrn,Dag1
Astrocyte,L6-eNeuron,0.0,Agrn,Dag1
Choroid Plexus,L6-eNeuron,0.0,Agrn,Dag1
Endothelial,L6-eNeuron,0.0,Agrn,Dag1
Ependymal,L6-eNeuron,0.0,Agrn,Dag1
Excitatory neuron,L6-eNeuron,0.0,Agrn,Dag1
Interneuron,L6-eNeuron,0.0,Agrn,Dag1
L2-L3-eNeuron,L6-eNeuron,2.289987815841009e-05,Agrn,Dag1
L4-eNeuron,L6-eNeuron,1.0557317048024614e-05,Agrn,Dag1
L5-eNeuron,L6-eNeuron,0.0003092976305060479,Agrn,Dag1
L6-eNeuron,L6-eNeuron,0.001077954462308409,Agrn,Dag1
Lhx6-iNeuron,L6-eNeuron,0.0002198024506027074,Agrn,Dag1
Microglia,L6-eNeuron,0.0,Agrn,Dag1
Neural Stem,L6-eNeuron,0.0,Agrn,Dag1
Neuroblast,L6-eNeuron,0.0,Agrn,Dag1
OPC,L6-eNeuron,5.619901655449982e-05,Agrn,Dag1
Olig,L6-eNeuron,0.00028237291013532645,Agrn,Dag1
Oligodendrocyte,L6-eNeuron,0.0,Agrn,Dag1
astrocytes,L6-eNeuron,0.00031203662444821527,Agrn,Dag1
endothelial,L6-eNeuron,0.0003997388900378789,Agrn,Dag1
microglia,L6-eNeuron,0.0,Agrn,Dag1
mural,L6-eNeuron,0.0009734736803109583,Agrn,Dag1
Adarb2-iNeuron,Lhx6-iNeuron,2.2484182568720895e-06,Agrn,Dag1
Astrocyte,Lhx6-iNeuron,0.0,Agrn,Dag1
Choroid Plexus,Lhx6-iNeuron,0.0,Agrn,Dag1
Endothelial,Lhx6-iNeuron,0.0,Agrn,Dag1
Ependymal,Lhx6-iNeuron,0.0,Agrn,Dag1
Excitatory neuron,Lhx6-iNeuron,0.0,Agrn,Dag1
Interneuron,Lhx6-iNeuron,0.0,Agrn,Dag1
L2-L3-eNeuron,Lhx6-iNeuron,0.00021080987384420997,Agrn,Dag1
L4-eNeuron,Lhx6-iNeuron,0.00012259070791497046,Agrn,Dag1
L5-eNeuron,Lhx6-iNeuron,0.0003699017615601116,Agrn,Dag1
L6-eNeuron,Lhx6-iNeuron,9.236423287603311e-05,Agrn,Dag1
Lhx6-iNeuron,Lhx6-iNeuron,0.004456847629078215,Agrn,Dag1
Microglia,Lhx6-iNeuron,0.0,Agrn,Dag1
Neural Stem,Lhx6-iNeuron,0.0,Agrn,Dag1
Neuroblast,Lhx6-iNeuron,0.0,Agrn,Dag1
OPC,Lhx6-iNeuron,3.306443365091303e-05,Agrn,Dag1
Olig,Lhx6-iNeuron,0.00011993508101255739,Agrn,Dag1
Oligodendrocyte,Lhx6-iNeuron,0.0,Agrn,Dag1
astrocytes,Lhx6-iNeuron,2.8693498355903844e-05,Agrn,Dag1
endothelial,Lhx6-iNeuron,0.0006563988703888475,Agrn,Dag1
microglia,Lhx6-iNeuron,7.76617387412317e-07,Agrn,Dag1
mural,Lhx6-iNeuron,0.0003780181331724358,Agrn,Dag1
Adarb2-iNeuron,Microglia,0.0,Agrn,Dag1
Astrocyte,Microglia,1.6462621161038803e-05,Agrn,Dag1
Choroid Plexus,Microglia,0.00022289067175024056,Agrn,Dag1
Endothelial,Microglia,0.00015462459798483148,Agrn,Dag1
Ependymal,Microglia,0.0014737143399424905,Agrn,Dag1
Excitatory neuron,Microglia,0.0,Agrn,Dag1
Interneuron,Microglia,0.0001088997400941889,Agrn,Dag1
L2-L3-eNeuron,Microglia,0.0,Agrn,Dag1
L4-eNeuron,Microglia,0.0,Agrn,Dag1
L5-eNeuron,Microglia,0.0,Agrn,Dag1
L6-eNeuron,Microglia,0.0,Agrn,Dag1
Lhx6-iNeuron,Microglia,0.0,Agrn,Dag1
Microglia,Microglia,0.0008943638569559759,Agrn,Dag1
Neural Stem,Microglia,4.021859690566778e-05,Agrn,Dag1
Neuroblast,Microglia,0.0001591702024833978,Agrn,Dag1
OPC,Microglia,0.0,Agrn,Dag1
Olig,Microglia,0.0,Agrn,Dag1
Oligodendrocyte,Microglia,0.0,Agrn,Dag1
astrocytes,Microglia,0.0,Agrn,Dag1
endothelial,Microglia,0.0,Agrn,Dag1
microglia,Microglia,0.0,Agrn,Dag1
mural,Microglia,0.0,Agrn,Dag1
Adarb2-iNeuron,Neural Stem,0.0,Agrn,Dag1
Astrocyte,Neural Stem,0.0004924038301888762,Agrn,Dag1
Choroid Plexus,Neural Stem,0.0002937938386944352,Agrn,Dag1
Endothelial,Neural Stem,0.0006629948069030894,Agrn,Dag1
Ependymal,Neural Stem,0.00032330788091218787,Agrn,Dag1
Excitatory neuron,Neural Stem,0.0,Agrn,Dag1
Interneuron,Neural Stem,0.00013682528989057956,Agrn,Dag1
L2-L3-eNeuron,Neural Stem,0.0,Agrn,Dag1
L4-eNeuron,Neural Stem,0.0,Agrn,Dag1
L5-eNeuron,Neural Stem,0.0,Agrn,Dag1
L6-eNeuron,Neural Stem,0.0,Agrn,Dag1
Lhx6-iNeuron,Neural Stem,0.0,Agrn,Dag1
Microglia,Neural Stem,0.0004962226604419097,Agrn,Dag1
Neural Stem,Neural Stem,0.0016636440675388223,Agrn,Dag1
Neuroblast,Neural Stem,0.0011375580020540487,Agrn,Dag1
OPC,Neural Stem,0.0,Agrn,Dag1
Olig,Neural Stem,0.0,Agrn,Dag1
Oligodendrocyte,Neural Stem,0.0007525407815508212,Agrn,Dag1
astrocytes,Neural Stem,0.0,Agrn,Dag1
endothelial,Neural Stem,0.0,Agrn,Dag1
microglia,Neural Stem,0.0,Agrn,Dag1
mural,Neural Stem,0.0,Agrn,Dag1
Adarb2-iNeuron,Neuroblast,0.0,Agrn,Dag1
Astrocyte,Neuroblast,0.00012009691855775282,Agrn,Dag1
Choroid Plexus,Neuroblast,0.00019904341169656314,Agrn,Dag1
Endothelial,Neuroblast,0.000525020931991037,Agrn,Dag1
Ependymal,Neuroblast,0.0001957431560752943,Agrn,Dag1
Excitatory neuron,Neuroblast,0.0002654287639302974,Agrn,Dag1
Interneuron,Neuroblast,0.0002941931270413709,Agrn,Dag1
L2-L3-eNeuron,Neuroblast,5.58383980877469e-09,Agrn,Dag1
L4-eNeuron,Neuroblast,0.0,Agrn,Dag1
L5-eNeuron,Neuroblast,0.0,Agrn,Dag1
L6-eNeuron,Neuroblast,0.0,Agrn,Dag1
Lhx6-iNeuron,Neuroblast,0.0,Agrn,Dag1
Microglia,Neuroblast,0.00012019936677586564,Agrn,Dag1
Neural Stem,Neuroblast,0.0003238421655662122,Agrn,Dag1
Neuroblast,Neuroblast,0.001081282460572932,Agrn,Dag1
OPC,Neuroblast,0.0,Agrn,Dag1
Olig,Neuroblast,0.0,Agrn,Dag1
Oligodendrocyte,Neuroblast,0.00010638966372298989,Agrn,Dag1
astrocytes,Neuroblast,0.0,Agrn,Dag1
endothelial,Neuroblast,0.0,Agrn,Dag1
microglia,Neuroblast,0.0,Agrn,Dag1
mural,Neuroblast,0.0,Agrn,Dag1
Adarb2-iNeuron,OPC,0.000434684206782663,Agrn,Dag1
Astrocyte,OPC,0.0,Agrn,Dag1
Choroid Plexus,OPC,0.0,Agrn,Dag1
Endothelial,OPC,0.0,Agrn,Dag1
Ependymal,OPC,0.0,Agrn,Dag1
Excitatory neuron,OPC,0.0,Agrn,Dag1
Interneuron,OPC,0.0,Agrn,Dag1
L2-L3-eNeuron,OPC,0.0005994757955957629,Agrn,Dag1
L4-eNeuron,OPC,0.0001969401225920096,Agrn,Dag1
L5-eNeuron,OPC,0.00011927206338716636,Agrn,Dag1
L6-eNeuron,OPC,0.00013697160646088368,Agrn,Dag1
Lhx6-iNeuron,OPC,0.0002710782214284923,Agrn,Dag1
Microglia,OPC,0.0,Agrn,Dag1
Neural Stem,OPC,0.0,Agrn,Dag1
Neuroblast,OPC,0.0,Agrn,Dag1
OPC,OPC,0.007730629578042775,Agrn,Dag1
Olig,OPC,0.0018972500432953355,Agrn,Dag1
Oligodendrocyte,OPC,0.0,Agrn,Dag1
astrocytes,OPC,0.000520268256417609,Agrn,Dag1
endothelial,OPC,0.000941127759109122,Agrn,Dag1
microglia,OPC,0.0,Agrn,Dag1
mural,OPC,0.001142947663625846,Agrn,Dag1
Adarb2-iNeuron,Olig,0.0,Agrn,Dag1
Astrocyte,Olig,0.0,Agrn,Dag1
Choroid Plexus,Olig,0.0,Agrn,Dag1
Endothelial,Olig,0.0,Agrn,Dag1
Ependymal,Olig,0.0,Agrn,Dag1
Excitatory neuron,Olig,0.0,Agrn,Dag1
Interneuron,Olig,0.0,Agrn,Dag1
L2-L3-eNeuron,Olig,1.1799073454386206e-05,Agrn,Dag1
L4-eNeuron,Olig,9.771163561264685e-05,Agrn,Dag1
L5-eNeuron,Olig,0.00025400951966072333,Agrn,Dag1
L6-eNeuron,Olig,0.0003276801114837804,Agrn,Dag1
Lhx6-iNeuron,Olig,7.456841359540678e-05,Agrn,Dag1
Microglia,Olig,0.0,Agrn,Dag1
Neural Stem,Olig,0.0,Agrn,Dag1
Neuroblast,Olig,0.0,Agrn,Dag1
OPC,Olig,1.9776905742409217e-05,Agrn,Dag1
Olig,Olig,0.00847584865523654,Agrn,Dag1
Oligodendrocyte,Olig,0.0,Agrn,Dag1
astrocytes,Olig,9.388608026208573e-05,Agrn,Dag1
endothelial,Olig,0.0002891563085911232,Agrn,Dag1
microglia,Olig,0.0,Agrn,Dag1
mural,Olig,0.0006180421396621261,Agrn,Dag1
Adarb2-iNeuron,Oligodendrocyte,0.0,Agrn,Dag1
Astrocyte,Oligodendrocyte,0.0,Agrn,Dag1
Choroid Plexus,Oligodendrocyte,0.0001906013644083454,Agrn,Dag1
